Skill,Recipe Name,Flux Quality,Flux Level,Waste of Flux,Trap Combo,Component 1,Component 1 Level,Component 2,Comp 2 Level,Component 3,Comp 3 Level,Product Name,Tier,Role,Item Level,Category,Slot / Type,Weight,AC,AC:Weight,Durability,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Combat Mov.,Resilience,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,Avoid,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,MoveD Resist,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Other Stats,Done?,Source,Set,Notes
Outfitter,"Imb. (Linen, Hemp) Cloth Pants",Rad,45,TRUE,,01/Linen,40,40/Hemp,40,,,"(Boreal Linen, Boreal Hemp) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,5475,24,,,,,,,,,,,,,,4,,8,,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Linen, Hemp) Cloth Pants",Rad,50,FALSE,,01/Linen,40,40/Hemp,40,,,"(Boreal Linen, Boreal Hemp) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,7225,24,,,,,,,,,,,,,,4,,8,,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Linen, Abaca) Cloth Pants",Rad,25,,,01/Linen,40,50/Abaca,50,,,"(Boreal Linen, Summit Abaca) Pants",Radiant,Any,50,Armor,Legs,,18,,7225,60,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Linen, Abaca) Cloth Pants",Rad,35,,,01/Linen,40,50/Abaca,50,,,"(Boreal Linen, Summit Abaca) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,7225,60,,,,,,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Linen, Abaca) Cloth Pants",Rad,45,TRUE,,01/Linen,40,50/Abaca,50,,,"(Boreal Linen, Summit Abaca) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,7225,60,,,,,,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Linen, Abaca) Cloth Pants",Rad,50,TRUE,,01/Linen,40,50/Abaca,50,,,"(Boreal Linen, Summit Abaca) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,7225,60,,,,,,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Mandrake) Cloth Pants",Rad,25,,,05/Mandrake,50,05/Mandrake,50,,,"(Lively Mandrake, Lively Mandrake) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Mandrake) Cloth Pants",Rad,35,,,05/Mandrake,50,05/Mandrake,50,,,"(Lively Mandrake, Lively Mandrake) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Mandrake) Cloth Pants",Rad,45,TRUE,,05/Mandrake,50,05/Mandrake,50,,,"(Lively Mandrake, Lively Mandrake) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Mandrake) Cloth Pants",Rad,50,TRUE,,05/Mandrake,50,05/Mandrake,50,,,"(Lively Mandrake, Lively Mandrake) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Silk) Cloth Pants",Rad,25,,,05/Mandrake,50,05/Silk,45,,,"(Lively Mandrake, Ductile Silk) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Silk) Cloth Pants",Rad,35,,,05/Mandrake,50,05/Silk,45,,,"(Lively Mandrake, Ductile Silk) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Silk) Cloth Pants",Rad,45,TRUE,,05/Mandrake,50,05/Silk,45,,,"(Lively Mandrake, Ductile Silk) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Silk) Cloth Pants",Rad,50,TRUE,,05/Mandrake,50,05/Silk,45,,,"(Lively Mandrake, Ductile Silk) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Cotton) Cloth Pants",Rad,25,FALSE,,05/Mandrake,50,10/Cotton,50,,,"(Lively Mandrake, Summit Cotton) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Cotton) Cloth Pants",Rad,35,TRUE,,05/Mandrake,50,10/Cotton,50,,,"(Lively Mandrake, Summit Cotton) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Cotton) Cloth Pants",Rad,45,TRUE,,05/Mandrake,50,10/Cotton,50,,,"(Lively Mandrake, Summit Cotton) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Cotton) Cloth Pants",Rad,50,,,05/Mandrake,50,10/Cotton,50,,,"(Lively Mandrake, Summit Cotton) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,8,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Ramie) Cloth Pants",Rad,25,,,05/Mandrake,50,20/Ramie,40,,,"(Lively Mandrake, Boreal Ramie) Pants",Radiant,Any,50,Armor,Legs,,18,,7700,,,4,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Ramie) Cloth Pants",Rad,35,,,05/Mandrake,50,20/Ramie,40,,,"(Lively Mandrake, Boreal Ramie) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,8250,,,4,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Ramie) Cloth Pants",Rad,45,,,05/Mandrake,50,20/Ramie,40,,,"(Lively Mandrake, Boreal Ramie) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,8450,,,4,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Ramie) Cloth Pants",Rad,50,TRUE,,05/Mandrake,50,20/Ramie,40,,,"(Lively Mandrake, Boreal Ramie) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,8450,,,4,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Jute) Cloth Pants",Rad,25,,,05/Mandrake,50,30/Jute,50,,,"(Lively Mandrake, Summit Jute) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Jute) Cloth Pants",Rad,35,TRUE,,05/Mandrake,50,30/Jute,50,,,"(Lively Mandrake, Summit Jute) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Jute) Cloth Pants",Rad,45,TRUE,,05/Mandrake,50,30/Jute,50,,,"(Lively Mandrake, Summit Jute) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Jute) Cloth Pants",Rad,50,TRUE,,05/Mandrake,50,30/Jute,50,,,"(Lively Mandrake, Summit Jute) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Hemp) Cloth Pants",Rad,25,,,05/Mandrake,50,40/Hemp,40,,,"(Lively Mandrake, Boreal Hemp) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Hemp) Cloth Pants",Rad,35,,,05/Mandrake,50,40/Hemp,40,,,"(Lively Mandrake, Boreal Hemp) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,4,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Hemp) Cloth Pants",Rad,45,TRUE,,05/Mandrake,50,40/Hemp,40,,,"(Lively Mandrake, Boreal Hemp) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,4,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Hemp) Cloth Pants",Rad,50,TRUE,,05/Mandrake,50,40/Hemp,40,,,"(Lively Mandrake, Boreal Hemp) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,8,4,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Abaca) Cloth Pants",Rad,25,,,05/Mandrake,50,50/Abaca,50,,,"(Lively Mandrake, Summit Abaca) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,32,,,,,,,,,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Abaca) Cloth Pants",Rad,35,,,05/Mandrake,50,50/Abaca,50,,,"(Lively Mandrake, Summit Abaca) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,44,,,,,,,,,,,,,,4,4,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Abaca) Cloth Pants",Rad,45,,,05/Mandrake,50,50/Abaca,50,,,"(Lively Mandrake, Summit Abaca) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,56,,,,,,,,,,,,,,4,4,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Mandrake, Abaca) Cloth Pants",Rad,50,,,05/Mandrake,50,50/Abaca,50,,,"(Lively Mandrake, Summit Abaca) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,60,,,,,,,,,,,,,,4,4,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Silk) Cloth Pants",Rad,25,,,05/Silk,45,05/Silk,45,,,"(Ductile Silk, Ductile Silk) Pants",Radiant,Any,40,Armor,Legs,,15,,4250,,,8,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Silk) Cloth Pants",Rad,35,,,05/Silk,45,05/Silk,45,,,"(Ductile Silk, Ductile Silk) Pants",Gr. Radiant,Any,40,Armor,Legs,,15,,4250,,,12,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Silk) Cloth Pants",Rad,45,,,05/Silk,45,05/Silk,45,,,"(Ductile Silk, Ductile Silk) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,4250,,,16,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Silk) Cloth Pants",Rad,50,,,05/Silk,45,05/Silk,45,,,"(Ductile Silk, Ductile Silk) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,16,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Cotton) Cloth Pants",Rad,25,,,05/Silk,45,10/Cotton,50,,,"(Ductile Silk, Summit Cotton) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Cotton) Cloth Pants",Rad,35,,,05/Silk,45,10/Cotton,50,,,"(Ductile Silk, Summit Cotton) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Cotton) Cloth Pants",Rad,45,TRUE,,05/Silk,45,10/Cotton,50,,,"(Ductile Silk, Summit Cotton) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Cotton) Cloth Pants",Rad,50,TRUE,,05/Silk,45,10/Cotton,50,,,"(Ductile Silk, Summit Cotton) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Ramie) Cloth Pants",Rad,25,,,05/Silk,45,20/Ramie,40,,,"(Ductile Silk, Boreal Ramie) Pants",Radiant,Any,40,Armor,Legs,,15,,5950,,,8,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Ramie) Cloth Pants",Rad,35,,,05/Silk,45,20/Ramie,40,,,"(Ductile Silk, Boreal Ramie) Pants",Gr. Radiant,Any,40,Armor,Legs,,15,,6500,,,8,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Ramie) Cloth Pants",Rad,45,,,05/Silk,45,20/Ramie,40,,,"(Ductile Silk, Boreal Ramie) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,6700,,,12,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Ramie) Cloth Pants",Rad,50,,,05/Silk,45,20/Ramie,40,,,"(Ductile Silk, Boreal Ramie) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,8450,,,12,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Jute) Cloth Pants",Rad,25,,,05/Silk,45,30/Jute,50,,,"(Ductile Silk, Summit Jute) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Jute) Cloth Pants",Rad,35,,,05/Silk,45,30/Jute,50,,,"(Ductile Silk, Summit Jute) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,12,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Jute) Cloth Pants",Rad,45,TRUE,,05/Silk,45,30/Jute,50,,,"(Ductile Silk, Summit Jute) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,12,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Jute) Cloth Pants",Rad,50,TRUE,,05/Silk,45,30/Jute,50,,,"(Ductile Silk, Summit Jute) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,12,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Hemp) Cloth Pants",Rad,25,,,05/Silk,45,40/Hemp,40,,,"(Ductile Silk, Boreal Hemp) Pants",Radiant,Any,40,Armor,Legs,,15,,4250,,,4,,,,,,,,,,,,4,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Hemp) Cloth Pants",Rad,35,,,05/Silk,45,40/Hemp,40,,,"(Ductile Silk, Boreal Hemp) Pants",Gr. Radiant,Any,40,Armor,Legs,,15,,4250,,,8,,,,,,,,,,,,8,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Hemp) Cloth Pants",Rad,45,TRUE,,05/Silk,45,40/Hemp,40,,,"(Ductile Silk, Boreal Hemp) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,4250,,,8,,,,,,,,,,,,8,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Hemp) Cloth Pants",Rad,50,,,05/Silk,45,40/Hemp,40,,,"(Ductile Silk, Boreal Hemp) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,8,,,,,,,,,,,,8,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Abaca) Cloth Pants",Rad,25,,,05/Silk,45,50/Abaca,50,,,"(Ductile Silk, Summit Abaca) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,32,,4,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Abaca) Cloth Pants",Rad,35,,,05/Silk,45,50/Abaca,50,,,"(Ductile Silk, Summit Abaca) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,44,,8,,,,,,,,,,,,4,,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Abaca) Cloth Pants",Rad,45,,,05/Silk,45,50/Abaca,50,,,"(Ductile Silk, Summit Abaca) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,56,,8,,,,,,,,,,,,4,,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Silk, Abaca) Cloth Pants",Rad,50,,,05/Silk,45,50/Abaca,50,,,"(Ductile Silk, Summit Abaca) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,60,,8,,,,,,,,,,,,4,,,8,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Cotton) Cloth Pants",Rad,25,,,10/Cotton,50,10/Cotton,50,,,"(Summit Cotton, Summit Cotton) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,,4,12,8,8,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Cotton) Cloth Pants",Rad,35,TRUE,,10/Cotton,50,10/Cotton,50,,,"(Summit Cotton, Summit Cotton) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,,4,12,8,8,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Cotton) Cloth Pants",Rad,45,TRUE,,10/Cotton,50,10/Cotton,50,,,"(Summit Cotton, Summit Cotton) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,,4,12,8,8,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Cotton) Cloth Pants",Rad,50,TRUE,,10/Cotton,50,10/Cotton,50,,,"(Summit Cotton, Summit Cotton) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,,4,12,8,8,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Ramie) Cloth Pants",Rad,25,,,10/Cotton,50,20/Ramie,40,,,"(Summit Cotton, Boreal Ramie) Pants",Radiant,Any,50,Armor,Legs,,18,,7700,,,4,,,,,,,,,,,,,4,12,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Ramie) Cloth Pants",Rad,35,,,10/Cotton,50,20/Ramie,40,,,"(Summit Cotton, Boreal Ramie) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,8250,,,4,,,,,,,,,,,,,4,12,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Ramie) Cloth Pants",Rad,45,,,10/Cotton,50,20/Ramie,40,,,"(Summit Cotton, Boreal Ramie) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,8450,,,4,,,,,,,,,,,,,4,12,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Ramie) Cloth Pants",Rad,50,TRUE,,10/Cotton,50,20/Ramie,40,,,"(Summit Cotton, Boreal Ramie) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,8450,,,4,,,,,,,,,,,,,4,12,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Jute) Cloth Pants",Rad,25,,,10/Cotton,50,30/Jute,50,,,"(Summit Cotton, Summit Jute) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Jute) Cloth Pants",Rad,35,TRUE,,10/Cotton,50,30/Jute,50,,,"(Summit Cotton, Summit Jute) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Jute) Cloth Pants",Rad,45,TRUE,,10/Cotton,50,30/Jute,50,,,"(Summit Cotton, Summit Jute) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,4,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Jute) Cloth Pants",Rad,50,,,10/Cotton,50,30/Jute,50,,,"(Summit Cotton, Summit Jute) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,4,,,,,,,,,,,,4,8,8,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Hemp) Cloth Pants",Rad,25,,,10/Cotton,50,40/Hemp,40,,,"(Summit Cotton, Boreal Hemp) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,12,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Hemp) Cloth Pants",Rad,35,TRUE,,10/Cotton,50,40/Hemp,40,,,"(Summit Cotton, Boreal Hemp) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,15,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Hemp) Cloth Pants",Rad,45,TRUE,,10/Cotton,50,40/Hemp,40,,,"(Summit Cotton, Boreal Hemp) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,15,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Hemp) Cloth Pants",Rad,50,TRUE,,10/Cotton,50,40/Hemp,40,,,"(Summit Cotton, Boreal Hemp) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,,,,,,,,,,,,,,,4,4,15,4,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Abaca) Cloth Pants",Rad,25,,,10/Cotton,50,50/Abaca,50,,,"(Summit Cotton, Summit Abaca) Pants",Radiant,Any,50,Armor,Legs,,18,,6000,32,,,,,,,,,,,,,,,4,8,8,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Abaca) Cloth Pants",Rad,35,,,10/Cotton,50,50/Abaca,50,,,"(Summit Cotton, Summit Abaca) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,6000,44,,,,,,,,,,,,,,,4,8,12,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Abaca) Cloth Pants",Rad,45,,,10/Cotton,50,50/Abaca,50,,,"(Summit Cotton, Summit Abaca) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,6000,56,,,,,,,,,,,,,,,4,8,12,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Cotton, Abaca) Cloth Pants",Rad,50,,,10/Cotton,50,50/Abaca,50,,,"(Summit Cotton, Summit Abaca) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,6000,60,,,,,,,,,,,,,,,4,8,12,4,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Ramie) Cloth Pants",Rad,25,,,20/Ramie,40,20/Ramie,40,,,"(Boreal Ramie, Boreal Ramie) Pants",Radiant,Any,40,Armor,Legs,,15,,7650,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Ramie) Cloth Pants",Rad,35,,,20/Ramie,40,20/Ramie,40,,,"(Boreal Ramie, Boreal Ramie) Pants",Gr. Radiant,Any,40,Armor,Legs,,15,,8750,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Ramie) Cloth Pants",Rad,45,,,20/Ramie,40,20/Ramie,40,,,"(Boreal Ramie, Boreal Ramie) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,9150,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Ramie) Cloth Pants",Rad,50,,,20/Ramie,40,20/Ramie,40,,,"(Boreal Ramie, Boreal Ramie) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,10000,,,8,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Jute) Cloth Pants",Rad,25,,,20/Ramie,40,30/Jute,50,,,"(Boreal Ramie, Summit Jute) Pants",Radiant,Any,50,Armor,Legs,,18,,7700,,,8,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Jute) Cloth Pants",Rad,35,,,20/Ramie,40,30/Jute,50,,,"(Boreal Ramie, Summit Jute) Pants",Gr. Radiant,Any,50,Armor,Legs,,18,,8250,,,8,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Jute) Cloth Pants",Rad,45,,,20/Ramie,40,30/Jute,50,,,"(Boreal Ramie, Summit Jute) Pants",Maj. Radiant,Any,50,Armor,Legs,,18,,8450,,,8,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Jute) Cloth Pants",Rad,50,TRUE,,20/Ramie,40,30/Jute,50,,,"(Boreal Ramie, Summit Jute) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,8450,,,8,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Hemp) Cloth Pants",Rad,25,,,20/Ramie,40,40/Hemp,40,,,"(Boreal Ramie, Boreal Hemp) Pants",Radiant,Any,40,Armor,Legs,,15,,5950,,,4,,,,,,,,,,,,4,,12,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Hemp) Cloth Pants",Rad,35,,,20/Ramie,40,40/Hemp,40,,,"(Boreal Ramie, Boreal Hemp) Pants",Gr. Radiant,Any,40,Armor,Legs,,15,,6500,,,4,,,,,,,,,,,,4,,12,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Hemp) Cloth Pants",Rad,45,,,20/Ramie,40,40/Hemp,40,,,"(Boreal Ramie, Boreal Hemp) Pants",Maj. Radiant,Any,40,Armor,Legs,,15,,6700,,,4,,,,,,,,,,,,4,,15,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Hemp) Cloth Pants",Rad,50,,,20/Ramie,40,40/Hemp,40,,,"(Boreal Ramie, Boreal Hemp) Pants",Sup. Radiant,Any,50,Armor,Legs,,18,,8450,,,4,,,,,,,,,,,,4,,15,,,,,,,,,,,,,,,,,,,,
Outfitter,"Imb. (Ramie, Abaca) Cloth Pants",Rad,25,,,20/Ramie,40,50/Abaca,50,,,"(Boreal Ramie, Summit Abaca) Pants",Radiant,Any,50,Armor,Legs,,18,,7700,32,,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,
