Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,30/Teak,30,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,20,,,4,40,33.00,23.96,9.74,9.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.91,0.00,,,,0,,9.79,0.00,Dmg,5,125,58.75,,13.78,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,35/Oak,35,–,–,–,–,Highlands Silver Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,44,8,,4,40,33.00,25.76,9.74,10.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,13.89,0.00,,,,0,,10.52,0.00,Dmg,5,125,58.75,,14.82,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Maul,Rad,35,25/Silver,25,38/Elm,38,–,–,–,–,Highlands Silver Maul,36,5 Mythic,Def,Maul,2H,–,21,51,6,40,,16,,,40,36.00,26.33,11.58,11.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,15.76,0.00,,,,0,,11.86,0.00,Dmg,5,125,58.75,,16.84,0.00,,,0-10,,,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,01/Copper,30,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,16,,,,40,33.00,22.91,9.30,9.03,0.00,0.00,22.26,22.26,22.26,22.26,12.02,1.34,0.00,0.00,,,,,0,22.26,9.03,0.00,,,,0,22.26,9.03,0.00,,,,0,22.26,9.03,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,20/Zink,20,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,,,,4,40,33.00,23.27,9.08,8.86,0.00,0.00,22.72,22.72,22.72,22.72,12.27,1.36,0.00,0.00,,,,,0,22.72,8.86,0.00,,,,0,22.72,8.86,0.00,,,,0,22.72,8.86,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,10/Tin,30,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,20,8,,,40,33.00,23.95,9.08,9.22,0.00,0.00,24.33,24.33,24.33,24.33,13.14,1.46,0.00,0.00,,,,,0,24.33,9.22,0.00,,,,0,24.33,9.22,0.00,,,,0,24.33,9.22,0.00,,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,30/Gold,30,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,20,,,8,40,33.00,24.88,9.08,9.38,0.00,0.00,25.71,25.71,25.71,25.71,13.88,1.54,0.00,0.00,,,,,0,25.71,9.38,0.00,,,,0,25.71,9.38,0.00,,,,0,25.71,9.38,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,25/Silver,25,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,24,,,,,40,33.00,22.38,9.74,9.24,0.00,0.00,21.24,21.24,21.24,21.24,11.47,1.27,0.00,0.00,,,,,0,21.24,9.24,0.00,,,,0,21.24,9.24,0.00,,,,0,21.24,9.24,0.00,,,10-20,7,57,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,35/Iron,35,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,,,,,40,33.00,22.38,9.08,8.61,0.00,0.00,21.24,21.24,21.24,21.24,11.47,1.27,0.00,0.00,,,,,0,21.24,8.61,0.00,,,,0,21.24,8.61,0.00,,,,0,21.24,8.61,0.00,,,10-20,19,65,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,01/Pine,30,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,16,4,,,40,33.00,23.36,9.08,8.99,0.00,0.00,23.15,23.15,23.15,23.15,12.50,1.39,0.00,0.00,,,,,0,23.15,8.99,0.00,,,,0,23.15,8.99,0.00,,,,0,23.15,8.99,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,10/Cedar,20,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,,,,,40,33.00,22.38,9.30,8.82,0.00,0.00,21.24,21.24,21.24,21.24,11.47,1.27,0.00,0.00,,,,,0,21.24,8.82,0.00,,,,0,21.24,8.82,0.00,,,,0,21.24,8.82,0.00,,,10-20,7,61,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,15/Mangrove,35,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,28,,,,8,40,33.00,24.17,9.96,9.99,0.00,0.00,24.25,24.25,24.25,24.25,13.09,1.45,0.00,0.00,,,,,0,24.25,9.99,0.00,,,,0,24.25,9.99,0.00,,,,0,24.25,9.99,0.00,,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,20/Maple,20,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,32,,,,40,33.00,23.44,9.30,9.24,0.00,0.00,23.30,23.30,23.30,23.30,12.58,1.40,0.00,0.00,,,,,0,23.30,9.24,0.00,,,,0,23.30,9.24,0.00,,,,0,23.30,9.24,0.00,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,25/Fir,25,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,,,,4,40,33.00,23.27,9.30,9.08,0.00,0.00,22.72,22.72,22.72,22.72,12.27,1.36,0.00,0.00,,,,,0,22.72,9.08,0.00,,,,0,22.72,9.08,0.00,,,,0,22.72,9.08,0.00,,,10-20,11,49,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,25/Poplar,25,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,,,,,40,33.00,22.38,9.08,8.61,0.00,0.00,21.24,21.24,21.24,21.24,11.47,1.27,0.00,0.00,,,,,0,21.24,8.61,0.00,,,,0,21.24,8.61,0.00,,,,0,21.24,8.61,0.00,8,,10-20,15,49,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,30/Teak,30,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,20,,,4,40,33.00,23.96,9.08,9.12,0.00,0.00,24.09,24.09,24.09,24.09,13.01,1.45,0.00,0.00,,,,,0,24.09,9.12,0.00,,,,0,24.09,9.12,0.00,,,,0,24.09,9.12,0.00,,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,35/Oak,35,–,–,–,–,Highlands Silver Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,44,8,,4,40,33.00,25.76,9.08,9.81,0.00,0.00,27.85,27.85,27.85,27.85,15.04,1.67,0.00,0.00,,,,,0,27.85,9.81,0.00,,,,0,27.85,9.81,0.00,,,,0,27.85,9.81,0.00,,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Silver Polearm,Rad,35,25/Silver,25,38/Elm,38,–,–,–,–,Highlands Silver Polearm,36,5 Mythic,Def,Polearm,2H,–,15,57,6,20,,16,,,40,36.00,26.33,10.38,10.63,0.00,0.00,26.97,26.97,26.97,26.97,15.37,1.62,0.00,0.00,,,,,0,26.97,10.63,0.00,,,,0,26.97,10.63,0.00,,,,0,26.97,10.63,0.00,,,10-20,7,53,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,01/Copper,30,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,4,8,,,4,11,27.00,19.27,10.60,8.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.39,0.00,,,,0,,8.36,0.00,,,,0,,8.36,0.00,8,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,20/Zink,20,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,,,,4,11,27.00,19.04,10.33,8.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.05,0.00,,,,0,,8.05,0.00,,,,0,,8.05,0.00,8,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,10/Tin,30,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,8,4,,4,11,27.00,19.64,10.33,8.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.33,0.00,,,,0,,8.31,0.00,,,,0,,8.31,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,30/Gold,30,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,8,,,4,11,27.00,19.27,10.33,8.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.15,0.00,,,,0,,8.15,0.00,,,,0,,8.15,0.00,8,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,25/Silver,25,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,,,,4,11,27.00,19.04,10.87,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.53,0.00,,,,0,,8.47,0.00,,,,0,,8.47,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,35/Iron,35,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,,,,4,11,27.00,19.04,10.87,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.53,0.00,,,,0,,8.47,0.00,,,,0,,8.47,0.00,4,8,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,01/Pine,30,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,8,4,,4,11,27.00,19.64,10.33,8.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.33,0.00,,,,0,,8.31,0.00,,,,0,,8.31,0.00,8,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,10/Cedar,20,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,12,,,,4,11,27.00,19.04,11.14,8.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.76,0.00,,,,0,,8.68,0.00,,,,0,,8.68,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,15/Mangrove,35,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,,,,8,11,27.00,19.77,10.87,8.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.86,0.00,,,,0,,8.77,0.00,,,,0,,8.77,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,20/Maple,20,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,4,16,4,,,11,27.00,19.11,10.60,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.34,0.00,,,,0,,8.33,0.00,,,,0,,8.33,0.00,8,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,25/Fir,25,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,8,,,,4,11,27.00,19.04,10.87,8.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.53,0.00,,,,0,,8.47,0.00,,,,0,,8.47,0.00,4,4,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,25/Poplar,25,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,4,,,,4,11,27.00,19.04,10.60,8.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.29,0.00,,,,0,,8.26,0.00,,,,0,,8.26,0.00,8,4,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,30/Teak,30,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,8,,,4,11,27.00,19.27,10.33,8.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.15,0.00,,,,0,,8.15,0.00,,,,0,,8.15,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,35/Oak,35,–,–,–,–,Highlands Zink Mace,33,5 Mythic,DefSup,Mace-1H,1H,–,17,37,4,,24,4,,4,11,27.00,20.11,10.33,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,9.52,0.00,,,,0,,8.50,0.00,,,,0,,8.50,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Mace,Rad,35,20/Zink,20,38/Elm,38,–,–,–,–,Highlands Zink Mace,36,5 Mythic,DefSup,Mace-1H,1H,–,20,40,4,8,,8,,4,11,30.00,21.99,12.08,9.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,F,Hit,30,125,83.75,,11.00,0.00,,,,0,,9.79,0.00,,,,0,,9.79,0.00,4,,,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,01/Copper,30,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,16,,,4,40,33.00,23.82,8.64,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.39,0.00,,,,0,,8.63,0.00,Dmg,5,125,58.75,,12.15,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,20/Zink,20,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,,,,8,40,33.00,24.17,8.42,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.07,0.00,,,,0,,8.44,0.00,Dmg,5,125,58.75,,11.80,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,10/Tin,30,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,20,8,,4,40,33.00,24.90,8.42,8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.60,0.00,,,,0,,8.79,0.00,Dmg,5,125,58.75,,12.38,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,30/Gold,30,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,20,,,12,40,33.00,25.80,8.42,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.63,0.00,,,,0,,8.93,0.00,Dmg,5,125,58.75,,12.38,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,25/Silver,25,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,24,,,,4,40,33.00,23.27,9.74,9.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.54,0.00,,,,0,,9.51,0.00,Dmg,5,125,58.75,,13.38,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,35/Iron,35,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,16,,,,4,40,33.00,23.27,9.30,9.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.97,0.00,,,,0,,9.08,0.00,Dmg,5,125,58.75,,12.78,0.00,8,,0-10,12,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,01/Pine,30,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,16,4,,4,40,33.00,24.29,8.42,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.32,0.00,,,,0,,8.58,0.00,Dmg,5,125,58.75,,12.08,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,10/Cedar,20,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,20,,,,4,40,33.00,23.27,9.52,9.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.26,0.00,,,,0,,9.29,0.00,Dmg,5,125,58.75,,13.08,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,15/Mangrove,35,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,16,,,,12,40,33.00,25.06,9.30,9.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.48,0.00,,,,0,,9.58,0.00,Dmg,5,125,58.75,,13.28,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,20/Maple,20,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,32,,,4,40,33.00,24.37,8.64,8.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.65,0.00,,,,0,,8.83,0.00,Dmg,5,125,58.75,,12.43,0.00,16,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,25/Fir,25,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,8,,,,8,40,33.00,24.17,8.86,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.65,0.00,,,,0,,8.89,0.00,Dmg,5,125,58.75,,12.41,0.00,8,,0-10,4,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,25/Poplar,25,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,4,,,,4,40,33.00,23.27,8.64,8.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.12,0.00,,,,0,,8.43,0.00,Dmg,5,125,58.75,,11.87,0.00,16,,0-10,8,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,30/Teak,30,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,20,,,8,40,33.00,24.88,8.42,8.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.40,0.00,,,,0,,8.69,0.00,Dmg,5,125,58.75,,12.15,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,35/Oak,35,–,–,–,–,Highlands Zink Maul,33,5 Mythic,Def,Maul,2H,–,18,48,6,,44,8,,8,40,33.00,26.76,8.42,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,12.26,0.00,,,,0,,9.35,0.00,Dmg,5,125,58.75,,13.06,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Maul,Rad,35,20/Zink,20,38/Elm,38,–,–,–,–,Highlands Zink Maul,36,5 Mythic,Def,Maul,2H,–,21,51,6,16,,16,,4,40,36.00,27.39,10.14,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,14.09,0.00,,,,0,,10.68,0.00,Dmg,5,125,58.75,,15.04,0.00,8,,0-10,,,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,01/Copper,30,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,16,,,4,40,33.00,23.82,8.64,8.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RF,Dmg,3,100,46,,11.39,0.00,,,,0,,8.63,0.00,Dmg,5,125,58.75,,12.15,0.00,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,20/Zink,20,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,,,,8,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,10/Tin,30,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,20,8,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,30/Gold,30,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,20,,,12,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,25/Silver,25,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,12,,,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,41,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,35/Iron,35,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,,,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,19,49,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,01/Pine,30,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,16,4,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,10/Cedar,20,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,8,,,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,45,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,15/Mangrove,35,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,16,,,,12,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,20/Maple,20,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,32,,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,16,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,25/Fir,25,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,,,,8,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,11,33,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,25/Poplar,25,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,4,16,,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,16,,10-20,15,33,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,30/Teak,30,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,20,,,8,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,35/Oak,35,–,–,–,–,Highlands Zink Polearm,33,5 Mythic,Def,Polearm,2H,–,12,54,6,,44,8,,8,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,25,–,Crafted,
Weaponsmith,Imb. Zink Polearm,Rad,35,20/Zink,20,38/Elm,38,–,–,–,–,Highlands Zink Polearm,36,5 Mythic,Def,Polearm,2H,–,15,57,6,8,,16,,4,,,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,8,,10-20,7,37,–,Crafted,
,,,,,,,,,,,,Holland Crossbow,20,4 Relic,Sup,Xbow-S,Rng,,8,24,4,6,,,,,0,16.00,,6.36,4.31,0.00,0.00,0.00,0.00,0.00,0.00,6.85,4.31,0.00,0.00,SR,,,,0,0.00,4.31,0.00,Dmg,5,125,58.75,0.00,6.85,0.00,Hit,15,100,58,0.00,4.68,0.00,9,,,,,–,,
,,,,,,,,,,,,Honed Manslayer Great Sword,30,3 Sup,Str,Sword-2H,2H,,10,40,5,,16,20,,,40,25.00,19.06,7.65,8.17,0.00,0.00,28.89,20.35,0.00,0.00,11.59,8.17,0.00,0.00,F,Dmg,5,125,58.75,28.89,11.59,0.00,,,,0,20.35,8.17,0.00,,,,0,20.35,8.17,0.00,,,15-25,,,–,Forgotten Depths 1,
